# STATION: WBB
# STATION NAME: U of U William Browning Building
# LATITUDE: 40.76623
# LONGITUDE: -111.84755
# ELEVATION [ft]: 4806
# STATE: UT
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_five_minute_set_1,volt_set_1,solar_radiation_set_1,precip_accum_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,altimeter_set_1d
WBB,08/14/2015 09:55 MDT,85794.0,29.99,31.86,1.01,295.4,2.16,,12.88,462.1,,11.47,,WNW,28.88,102375.55
WBB,08/14/2015 10:00 MDT,85794.0,29.44,32.59,1.09,269.0,2.45,,12.89,310.5,,11.33,,W,28.42,102375.55
WBB,08/14/2015 10:05 MDT,85794.0,29.2,32.94,1.07,296.2,2.16,,12.86,548.7,,11.28,,WNW,28.23,102375.55
WBB,08/14/2015 10:10 MDT,85795.0,30.36,30.16,0.19,310.0,0.98,,12.89,546.9,,10.97,,NW,29.11,102376.74
WBB,08/14/2015 10:15 MDT,85795.0,31.62,28.63,0.78,248.4,2.16,,12.94,551.7,,11.29,,WSW,30.25,102376.74
WBB,08/14/2015 10:20 MDT,85796.0,30.71,29.92,0.94,204.5,2.25,,12.84,558.6,,11.16,,SSW,29.43,102377.94
WBB,08/14/2015 10:25 MDT,85806.0,30.66,29.61,1.86,169.7,4.21,,12.85,573.0,,10.96,,S,29.36,102389.87
WBB,08/14/2015 10:30 MDT,85805.0,30.73,28.82,1.71,203.5,4.21,,12.84,588.2,,10.62,,SSW,29.36,102388.68
WBB,08/14/2015 10:35 MDT,85804.0,30.14,29.25,2.19,181.2,4.02,,12.86,597.3,,10.32,,S,28.83,102387.48
WBB,08/14/2015 10:40 MDT,85802.0,29.97,29.94,2.13,188.8,4.6,,12.86,606.9,,10.52,,S,28.72,102385.1
WBB,08/14/2015 10:45 MDT,85796.0,30.15,30.18,1.56,126.8,3.23,,12.92,614.5,,10.8,,SE,28.91,102377.94
WBB,08/14/2015 10:50 MDT,85790.0,30.14,29.84,2.25,168.4,3.43,,12.86,622.9,,10.62,,SSE,28.87,102370.78
WBB,08/14/2015 10:55 MDT,85787.0,30.62,29.4,1.63,166.0,3.72,,12.87,633.0,,10.82,,SSE,29.3,102367.2
WBB,08/14/2015 11:00 MDT,85778.0,30.92,29.4,1.91,129.8,3.13,,12.92,640.7,,11.08,,SE,29.6,102356.46
WBB,08/14/2015 11:05 MDT,85776.0,30.47,29.66,2.76,140.6,4.31,,12.86,651.9,,10.82,,SE,29.17,102354.07
WBB,08/14/2015 11:10 MDT,85775.0,30.42,29.43,3.07,154.9,5.09,,12.84,664.8,,10.66,,SSE,29.11,102352.88
WBB,08/14/2015 11:15 MDT,85775.0,30.9,27.31,3.44,171.1,6.47,,12.91,675.4,,9.96,,S,29.41,102352.88
WBB,08/14/2015 11:20 MDT,85772.0,30.89,26.06,4.24,158.8,9.11,,12.86,687.3,,9.26,,SSE,29.31,102349.3
WBB,08/14/2015 11:25 MDT,85771.0,30.92,25.73,3.56,168.5,7.55,,12.83,692.3,,9.1,,SSE,29.31,102348.11
WBB,08/14/2015 11:30 MDT,85767.0,31.08,25.58,4.41,173.1,6.76,,12.91,676.3,,9.15,,S,29.45,102343.33
WBB,08/14/2015 11:35 MDT,85760.0,30.93,25.88,5.41,189.7,8.72,,12.84,714.9,,9.19,,S,29.33,102334.98
WBB,08/14/2015 11:40 MDT,85757.0,30.98,25.57,6.14,179.3,10.29,,12.83,721.3,,9.06,,S,29.36,102331.4
WBB,08/14/2015 11:45 MDT,85756.0,30.77,25.74,5.61,180.5,10.68,,12.83,726.5,,8.97,,S,29.17,102330.21
WBB,08/14/2015 11:50 MDT,85753.0,30.98,25.52,5.35,168.0,9.01,,12.83,734.6,,9.03,,SSE,29.36,102326.63
WBB,08/14/2015 11:55 MDT,85751.0,31.22,25.13,4.92,172.3,8.33,,12.83,738.5,,9.01,,S,29.56,102324.24
WBB,08/14/2015 12:00 MDT,85744.0,31.15,25.07,6.11,167.7,9.7,,12.91,745.2,,8.91,,SSE,29.49,102315.89
WBB,08/14/2015 12:05 MDT,85743.0,31.16,24.72,5.62,162.8,9.41,,12.83,751.0,,8.71,,SSE,29.47,102314.69
WBB,08/14/2015 12:10 MDT,85743.0,31.24,24.86,4.89,152.4,8.52,,12.86,755.7,,8.86,,SSE,29.56,102314.69
WBB,08/14/2015 12:15 MDT,85736.0,31.2,24.34,6.3,172.4,10.19,,12.91,762.1,,8.52,,S,29.48,102306.34
WBB,08/14/2015 12:20 MDT,85734.0,31.25,24.09,6.79,184.8,11.17,,12.84,765.4,,8.41,,S,29.52,102303.95
WBB,08/14/2015 12:25 MDT,85730.0,31.27,23.83,6.88,175.7,10.29,,12.82,769.2,,8.27,,S,29.52,102299.18
WBB,08/14/2015 12:30 MDT,85727.0,31.51,23.88,6.57,176.6,9.6,,12.91,777.3,,8.5,,S,29.75,102295.6
WBB,08/14/2015 12:35 MDT,85725.0,31.42,23.69,6.31,183.6,10.09,,12.91,775.9,,8.31,,S,29.65,102293.22
WBB,08/14/2015 12:40 MDT,85724.0,31.53,22.92,6.6,182.4,11.56,,12.91,781.3,,7.92,,S,29.71,102292.02
WBB,08/14/2015 12:45 MDT,85718.0,31.5,23.55,5.98,172.0,9.41,,12.91,783.3,,8.29,,S,29.72,102284.86
WBB,08/14/2015 12:50 MDT,85716.0,31.53,23.55,6.71,182.1,10.48,,12.83,788.8,,8.32,,S,29.75,102282.48
WBB,08/14/2015 12:55 MDT,85716.0,31.65,23.81,5.92,178.3,9.8,,12.84,784.4,,8.58,,S,29.88,102282.48
WBB,08/14/2015 13:00 MDT,85714.0,31.6,24.11,5.64,181.3,10.39,,12.9,797.5,,8.72,,S,29.85,102280.09
WBB,08/14/2015 13:05 MDT,85708.0,31.65,23.93,6.78,175.8,10.29,,12.82,793.3,,8.65,,S,29.89,102272.93
WBB,08/14/2015 13:10 MDT,85703.0,31.69,23.67,6.14,176.1,10.39,,12.85,802.0,,8.53,,S,29.91,102266.96
WBB,08/14/2015 13:15 MDT,85704.0,31.83,22.77,6.72,173.6,10.88,,12.9,797.7,,8.08,,S,29.98,102268.16
WBB,08/14/2015 13:20 MDT,85703.0,31.81,22.59,6.03,175.4,9.01,,12.83,781.3,,7.95,,S,29.95,102266.96
WBB,08/14/2015 13:25 MDT,85697.0,31.8,23.58,5.91,168.2,9.41,,12.84,802.0,,8.57,,SSE,30.01,102259.8
WBB,08/14/2015 13:30 MDT,85697.0,32.25,23.37,4.19,170.0,7.35,,12.9,796.5,,8.82,,S,30.44,102259.8
WBB,08/14/2015 13:35 MDT,85687.0,31.96,22.91,6.35,155.7,10.19,,12.9,792.8,,8.28,,SSE,30.12,102247.87
WBB,08/14/2015 13:40 MDT,85680.0,31.93,22.35,5.23,156.6,8.43,,12.84,789.1,,7.89,,SSE,30.05,102239.52
WBB,08/14/2015 13:45 MDT,85678.0,32.29,21.75,4.15,163.2,8.82,,12.9,782.3,,7.8,,SSE,30.36,102237.13
WBB,08/14/2015 13:50 MDT,85671.0,32.68,21.62,4.21,163.6,7.74,,12.85,771.1,,8.04,,SSE,30.74,102228.78
WBB,08/14/2015 13:55 MDT,85667.0,32.68,21.09,4.76,178.8,9.11,,12.82,778.1,,7.68,,S,30.7,102224.01
WBB,08/14/2015 14:00 MDT,85663.0,32.54,21.31,5.26,179.6,9.01,,12.9,770.5,,7.71,,S,30.58,102219.23
WBB,08/14/2015 14:05 MDT,85658.0,32.64,21.31,4.73,176.2,8.43,,12.83,765.8,,7.8,,S,30.68,102213.27
WBB,08/14/2015 14:10 MDT,85648.0,32.7,21.1,4.64,154.3,7.94,,12.89,771.4,,7.7,,SSE,30.72,102201.33
WBB,08/14/2015 14:15 MDT,85644.0,32.72,20.82,5.13,160.6,8.52,,12.89,766.0,,7.53,,SSE,30.72,102196.56
WBB,08/14/2015 14:20 MDT,85635.0,32.71,20.96,4.96,161.6,8.52,,12.81,763.9,,7.61,,SSE,30.72,102185.82
WBB,08/14/2015 14:25 MDT,85628.0,32.99,20.93,4.08,151.7,7.55,,12.83,756.6,,7.83,,SSE,31.0,102177.47
WBB,08/14/2015 14:30 MDT,85619.0,32.82,21.12,5.15,157.2,8.92,,12.89,747.4,,7.82,,SSE,30.84,102166.73
WBB,08/14/2015 14:35 MDT,85617.0,33.06,20.5,6.16,186.1,9.8,,12.81,744.4,,7.59,,S,31.04,102164.34
WBB,08/14/2015 14:40 MDT,85614.0,33.32,20.03,4.56,189.6,8.03,,12.81,741.4,,7.47,,S,31.26,102160.76
WBB,08/14/2015 14:45 MDT,85606.0,33.32,19.99,5.03,198.6,7.05,,12.89,744.3,,7.44,,SSW,31.26,102151.22
WBB,08/14/2015 14:50 MDT,85592.0,33.35,19.35,5.93,173.9,9.8,,12.89,740.8,,6.99,,S,31.24,102134.51
WBB,08/14/2015 14:55 MDT,85586.0,33.66,19.55,4.2,187.2,9.9,,12.82,732.3,,7.4,,S,31.57,102127.35
WBB,08/14/2015 15:00 MDT,85583.0,33.55,19.24,5.15,206.5,9.6,,12.89,735.4,,7.08,,SSW,31.43,102123.77
WBB,08/14/2015 15:05 MDT,85580.0,33.39,19.02,5.59,175.9,9.6,,12.89,716.5,,6.78,,S,31.26,102120.19
WBB,08/14/2015 15:10 MDT,85578.0,33.59,19.12,4.08,181.7,9.5,,12.81,725.9,,7.02,,S,31.47,102117.8
WBB,08/14/2015 15:15 MDT,85571.0,33.97,18.65,3.3,155.5,5.59,,12.89,716.1,,6.97,,SSE,31.82,102109.45
WBB,08/14/2015 15:20 MDT,85564.0,33.52,19.84,5.18,166.8,8.92,,12.88,717.0,,7.5,,SSE,31.45,102101.1
WBB,08/14/2015 15:25 MDT,85560.0,33.87,19.82,3.64,168.5,6.76,,12.89,726.7,,7.77,,SSE,31.81,102096.33
WBB,08/14/2015 15:30 MDT,85557.0,33.98,19.6,2.93,148.8,5.49,,12.81,718.8,,7.7,,SSE,31.91,102092.75
WBB,08/14/2015 15:35 MDT,85549.0,34.13,19.22,4.65,157.2,9.31,,12.79,689.9,,7.54,,SSE,32.03,102083.2
WBB,08/14/2015 15:40 MDT,85543.0,33.81,19.53,4.28,177.3,6.66,,12.88,683.3,,7.51,,S,31.72,102076.04
WBB,08/14/2015 15:45 MDT,85532.0,33.82,19.61,3.97,198.1,6.96,,12.88,673.0,,7.58,,SSW,31.74,102062.91
WBB,08/14/2015 15:50 MDT,85527.0,34.26,19.0,3.77,179.1,6.96,,12.88,668.0,,7.48,,S,32.14,102056.95
WBB,08/14/2015 15:55 MDT,85516.0,34.0,19.01,6.09,175.3,9.7,,12.81,650.4,,7.28,,S,31.88,102043.82
WBB,08/14/2015 16:00 MDT,85513.0,34.43,18.78,3.27,172.2,6.08,,12.88,637.1,,7.46,,S,32.3,102040.24
WBB,08/14/2015 16:05 MDT,85503.0,34.6,17.95,4.33,171.4,6.86,,12.88,635.3,,6.94,,S,32.41,102028.31
WBB,08/14/2015 16:10 MDT,85492.0,34.43,18.5,5.24,167.5,8.23,,12.82,578.0,,7.24,,SSE,32.28,102015.18
WBB,08/14/2015 16:15 MDT,85495.0,34.28,18.27,4.21,171.7,8.03,,12.88,602.5,,6.93,,S,32.1,102018.76
WBB,08/14/2015 16:20 MDT,85483.0,34.26,18.55,3.7,171.6,6.86,,12.8,397.1,,7.14,,S,32.1,102004.44
WBB,08/14/2015 16:25 MDT,85478.0,34.03,18.84,4.2,184.6,6.66,,12.81,369.1,,7.17,,S,31.89,101998.48
WBB,08/14/2015 16:30 MDT,85472.0,34.26,18.3,4.6,183.5,8.13,,12.88,563.1,,6.94,,S,32.08,101991.32
WBB,08/14/2015 16:35 MDT,85463.0,34.53,18.31,3.98,178.2,7.55,,12.88,555.1,,7.17,,S,32.36,101980.58
WBB,08/14/2015 16:40 MDT,85455.0,34.73,18.43,4.47,156.1,8.43,,12.8,544.6,,7.43,,SSE,32.59,101971.03
WBB,08/14/2015 16:45 MDT,85448.0,34.82,18.21,3.28,151.7,6.37,,12.88,534.7,,7.33,,SSE,32.66,101962.68
WBB,08/14/2015 16:50 MDT,85440.0,34.69,17.88,5.66,176.4,9.7,,12.8,527.8,,6.96,,S,32.49,101953.13
WBB,08/14/2015 16:55 MDT,85434.0,34.66,17.1,5.22,167.7,8.72,,12.83,497.0,,6.29,,SSE,32.39,101945.97
WBB,08/14/2015 17:00 MDT,85429.0,34.43,17.64,5.23,164.4,10.29,,12.88,449.7,,6.55,,SSE,32.2,101940.01
WBB,08/14/2015 17:05 MDT,85426.0,34.54,17.13,5.48,167.4,8.92,,12.8,443.0,,6.22,,SSE,32.27,101936.43
WBB,08/14/2015 17:10 MDT,85419.0,34.34,17.42,4.54,168.4,7.74,,12.81,371.3,,6.3,,SSE,32.09,101928.07
WBB,08/14/2015 17:15 MDT,85420.0,34.71,17.52,3.83,170.6,5.98,,12.88,385.0,,6.68,,S,32.48,101929.27
WBB,08/14/2015 17:20 MDT,85415.0,34.81,17.15,3.87,173.5,7.25,,12.8,418.9,,6.46,,S,32.55,101923.3
WBB,08/14/2015 17:25 MDT,85411.0,34.71,17.05,4.6,190.6,7.45,,12.82,366.5,,6.29,,S,32.44,101918.53
WBB,08/14/2015 17:30 MDT,85408.0,34.67,17.16,4.25,174.2,7.55,,12.88,247.6,,6.35,,S,32.41,101914.95
WBB,08/14/2015 17:35 MDT,85408.0,34.37,16.49,4.35,177.5,7.74,,12.82,258.4,,5.54,,S,32.06,101914.95
WBB,08/14/2015 17:40 MDT,85399.0,34.37,16.75,4.36,166.1,6.56,,12.8,204.6,,5.76,,SSE,32.07,101904.21
WBB,08/14/2015 17:45 MDT,85395.0,34.14,17.49,3.5,177.9,5.59,,12.89,235.3,,6.19,,S,31.9,101899.44
WBB,08/14/2015 17:50 MDT,85391.0,34.2,17.08,4.42,187.4,6.37,,12.82,331.0,,5.9,,S,31.93,101894.66
WBB,08/14/2015 17:55 MDT,85384.0,34.82,16.86,3.39,174.7,5.88,,12.81,355.3,,6.22,,S,32.54,101886.31
WBB,08/14/2015 18:00 MDT,85382.0,34.85,16.86,2.91,163.1,5.98,,12.89,335.0,,6.25,,SSE,32.57,101883.92
WBB,08/14/2015 18:05 MDT,85381.0,34.68,17.18,2.83,174.2,5.0,,12.8,180.1,,6.38,,S,32.42,101882.73
WBB,08/14/2015 18:10 MDT,85380.0,34.07,17.57,3.27,180.7,6.76,,12.89,136.4,,6.2,,S,31.83,101881.54
WBB,08/14/2015 18:15 MDT,85380.0,33.98,17.25,2.81,174.4,4.21,,12.89,191.3,,5.86,,S,31.72,101881.54
WBB,08/14/2015 18:20 MDT,85375.0,34.49,17.17,3.29,161.7,6.96,,12.83,325.7,,6.21,,SSE,32.23,101875.57
WBB,08/14/2015 18:25 MDT,85366.0,34.47,17.73,3.57,138.0,6.27,,12.8,330.9,,6.66,,SE,32.25,101864.83
WBB,08/14/2015 18:30 MDT,85367.0,34.81,17.53,3.53,163.9,6.66,,12.89,305.7,,6.78,,SSE,32.59,101866.02
WBB,08/14/2015 18:35 MDT,85364.0,34.97,16.98,3.89,169.4,5.2,,12.82,282.1,,6.45,,S,32.7,101862.44
WBB,08/14/2015 18:40 MDT,85357.0,34.89,17.46,4.14,156.0,6.47,,12.83,267.8,,6.78,,SSE,32.66,101854.09
WBB,08/14/2015 18:45 MDT,85359.0,34.85,18.15,2.62,172.3,5.2,,12.89,248.0,,7.31,,S,32.69,101856.48
WBB,08/14/2015 18:50 MDT,85356.0,35.06,17.66,3.07,176.2,5.49,,12.79,220.6,,7.09,,S,32.86,101852.9
WBB,08/14/2015 18:55 MDT,85354.0,35.07,17.65,2.28,166.4,4.51,,12.8,198.4,,7.09,,SSE,32.87,101850.51
WBB,08/14/2015 19:00 MDT,85347.0,34.83,17.46,3.6,167.2,5.98,,12.83,175.2,,6.73,,SSE,32.6,101842.16
WBB,08/14/2015 19:05 MDT,85344.0,34.68,17.39,3.45,187.8,5.78,,12.83,175.0,,6.55,,S,32.44,101838.58
WBB,08/14/2015 19:10 MDT,85341.0,34.77,17.53,3.08,179.3,4.8,,12.89,167.4,,6.74,,S,32.54,101835.0
WBB,08/14/2015 19:15 MDT,85340.0,34.71,17.79,3.01,183.0,5.78,,12.89,149.9,,6.9,,S,32.51,101833.81
WBB,08/14/2015 19:20 MDT,85340.0,34.51,17.82,3.66,181.8,6.08,,12.89,134.3,,6.76,,S,32.3,101833.81
WBB,08/14/2015 19:25 MDT,85341.0,34.38,18.15,3.09,173.2,5.49,,12.89,115.7,,6.92,,S,32.19,101835.0
WBB,08/14/2015 19:30 MDT,85340.0,33.96,18.37,3.74,177.2,5.59,,12.89,46.04,,6.75,,S,31.78,101833.81
WBB,08/14/2015 19:35 MDT,85338.0,33.36,18.88,3.05,174.2,5.2,,12.9,24.08,,6.64,,S,31.22,101831.42
WBB,08/14/2015 19:40 MDT,85335.0,33.18,19.2,3.44,182.1,6.17,,12.9,37.85,,6.74,,S,31.06,101827.84
WBB,08/14/2015 19:45 MDT,85330.0,33.07,19.24,3.76,179.9,6.96,,12.9,28.47,,6.68,,S,30.96,101821.87
WBB,08/14/2015 19:50 MDT,85338.0,32.95,19.78,2.51,168.3,4.6,,12.9,42.76,,6.98,,SSE,30.88,101831.42
WBB,08/14/2015 19:55 MDT,85340.0,33.14,19.49,3.12,170.7,5.39,,12.91,46.61,,6.92,,S,31.04,101833.81
WBB,08/14/2015 20:00 MDT,85342.0,32.87,19.68,3.07,159.8,4.9,,12.91,19.78,,6.84,,SSE,30.79,101836.19
WBB,08/14/2015 20:05 MDT,85344.0,32.69,19.86,3.26,158.0,4.8,,12.91,31.96,,6.82,,SSE,30.63,101838.58
WBB,08/14/2015 20:10 MDT,85344.0,32.62,20.15,2.64,149.9,3.63,,12.91,18.35,,6.97,,SSE,30.58,101838.58
WBB,08/14/2015 20:15 MDT,85342.0,32.22,20.87,3.13,139.3,4.12,,12.91,8.54,,7.14,,SE,30.24,101836.19
WBB,08/14/2015 20:20 MDT,85343.0,32.08,21.2,2.9,138.7,4.31,,12.91,5.34,,7.25,,SE,30.12,101837.39
WBB,08/14/2015 20:25 MDT,85344.0,31.98,21.29,2.83,133.5,4.41,,12.92,2.79,,7.23,,SE,30.03,101838.58
WBB,08/14/2015 20:30 MDT,85346.0,31.95,21.25,3.11,133.7,4.41,,12.92,1.57,,7.18,,SE,30.0,101840.97
WBB,08/14/2015 20:35 MDT,85348.0,31.91,21.36,2.73,132.2,4.21,,12.92,0.96,,7.22,,SE,29.97,101843.35
WBB,08/14/2015 20:40 MDT,85354.0,31.79,21.66,2.48,123.2,3.63,,12.93,0.49,,7.32,,ESE,29.87,101850.51
WBB,08/14/2015 20:45 MDT,85358.0,31.69,21.74,2.48,115.5,3.72,,12.93,0.14,,7.29,,ESE,29.79,101855.28
WBB,08/14/2015 20:50 MDT,85361.0,31.32,22.08,1.93,106.0,2.94,,12.92,0.0,,7.2,,ESE,29.46,101858.86
WBB,08/14/2015 20:55 MDT,85363.0,31.15,22.13,2.11,100.7,2.84,,12.87,0.0,,7.09,,E,29.31,101861.25
WBB,08/14/2015 21:00 MDT,85369.0,31.06,22.21,2.16,91.2,2.84,,12.93,0.0,,7.06,,E,29.23,101868.41
WBB,08/14/2015 21:05 MDT,85372.0,30.98,22.0,2.7,92.1,3.33,,12.85,0.0,,6.86,,E,29.15,101871.99
WBB,08/14/2015 21:10 MDT,85376.0,31.12,21.5,3.04,92.3,4.12,,12.86,0.0,,6.65,,E,29.25,101876.76
WBB,08/14/2015 21:15 MDT,85376.0,31.05,21.33,3.5,96.4,4.6,,12.94,0.0,,6.47,,E,29.18,101876.76
WBB,08/14/2015 21:20 MDT,85382.0,31.15,20.93,3.64,99.6,4.7,,12.93,0.0,,6.28,,E,29.25,101883.92
WBB,08/14/2015 21:25 MDT,85388.0,31.08,21.15,3.26,101.4,4.12,,12.86,0.0,,6.37,,ESE,29.2,101891.08
WBB,08/14/2015 21:30 MDT,85389.0,30.91,21.35,3.57,98.2,4.6,,12.94,0.0,,6.37,,E,29.06,101892.28
WBB,08/14/2015 21:35 MDT,85392.0,30.93,21.38,3.36,99.4,4.6,,12.94,0.0,,6.4,,E,29.08,101895.86
WBB,08/14/2015 21:40 MDT,85396.0,30.77,21.61,3.58,95.0,4.21,,12.88,0.0,,6.42,,E,28.95,101900.63
WBB,08/14/2015 21:45 MDT,85400.0,30.73,21.53,3.52,97.0,4.21,,12.94,0.0,,6.34,,E,28.91,101905.4
WBB,08/14/2015 21:50 MDT,85405.0,30.78,21.45,3.79,97.2,4.41,,12.86,0.0,,6.33,,E,28.95,101911.37
WBB,08/14/2015 21:55 MDT,85415.0,30.78,21.38,3.59,100.9,4.7,,12.86,0.0,,6.28,,E,28.94,101923.3
WBB,08/14/2015 22:00 MDT,85418.0,30.66,21.61,3.47,96.6,4.31,,12.95,0.0,,6.33,,E,28.85,101926.88
WBB,08/14/2015 22:05 MDT,85420.0,30.6,21.53,3.73,94.0,4.41,,12.86,0.0,,6.23,,E,28.79,101929.27
WBB,08/14/2015 22:10 MDT,85423.0,30.62,21.4,3.79,95.0,4.8,,12.88,0.0,,6.16,,E,28.81,101932.85
WBB,08/14/2015 22:15 MDT,85425.0,30.7,21.14,3.81,92.4,5.09,,12.95,0.0,,6.05,,E,28.86,101935.23
WBB,08/14/2015 22:20 MDT,85431.0,30.89,20.8,3.91,93.0,5.0,,12.87,0.0,,5.98,,E,29.01,101942.39
WBB,08/14/2015 22:25 MDT,85434.0,30.72,21.03,3.68,95.0,4.6,,12.9,0.0,,5.99,,E,28.88,101945.97
WBB,08/14/2015 22:30 MDT,85433.0,30.89,20.61,3.54,97.2,4.51,,12.95,0.0,,5.84,,E,29.01,101944.78
WBB,08/14/2015 22:35 MDT,85434.0,30.74,20.96,3.31,99.7,4.02,,12.88,0.0,,5.96,,E,28.89,101945.97
WBB,08/14/2015 22:40 MDT,85434.0,30.79,20.83,3.28,102.2,4.41,,12.95,0.0,,5.91,,ESE,28.93,101945.97
WBB,08/14/2015 22:45 MDT,85432.0,30.72,20.83,3.61,101.3,4.7,,12.95,0.0,,5.85,,ESE,28.87,101943.59
WBB,08/14/2015 22:50 MDT,85430.0,30.78,20.71,3.84,101.6,4.8,,12.9,0.0,,5.82,,ESE,28.92,101941.2
WBB,08/14/2015 22:55 MDT,85425.0,30.68,20.88,3.9,99.0,4.7,,12.88,0.0,,5.85,,E,28.84,101935.23
WBB,08/14/2015 23:00 MDT,85420.0,30.68,20.83,3.83,93.8,4.7,,12.95,0.0,,5.82,,E,28.83,101929.27
WBB,08/14/2015 23:05 MDT,85419.0,30.55,21.27,3.52,91.8,4.31,,12.95,0.0,,6.01,,E,28.74,101928.07
WBB,08/14/2015 23:10 MDT,85415.0,30.58,21.01,3.29,92.9,4.21,,12.88,0.0,,5.86,,E,28.76,101923.3
WBB,08/14/2015 23:15 MDT,85410.0,30.49,21.28,3.52,96.3,4.31,,12.95,0.0,,5.97,,E,28.69,101917.33
WBB,08/14/2015 23:20 MDT,85407.0,30.61,20.67,3.67,98.8,4.9,,12.87,0.0,,5.65,,E,28.77,101913.76
WBB,08/14/2015 23:25 MDT,85407.0,30.7,20.69,3.65,96.5,4.41,,12.88,0.0,,5.74,,E,28.85,101913.76
WBB,08/14/2015 23:30 MDT,85407.0,30.59,20.77,3.26,92.6,3.92,,12.95,0.0,,5.7,,E,28.75,101913.76
WBB,08/14/2015 23:35 MDT,85407.0,30.5,21.11,2.87,88.9,3.63,,12.9,0.0,,5.86,,E,28.69,101913.76
WBB,08/14/2015 23:40 MDT,85408.0,30.47,21.39,2.16,93.6,2.64,,12.95,0.0,,6.02,,E,28.68,101914.95
WBB,08/14/2015 23:45 MDT,85408.0,30.5,20.63,1.71,106.6,2.74,,12.95,0.0,,5.53,,ESE,28.67,101914.95
WBB,08/14/2015 23:50 MDT,85405.0,30.49,20.78,1.95,119.4,2.84,,12.96,0.0,,5.63,,ESE,28.67,101911.37
WBB,08/14/2015 23:55 MDT,85401.0,30.35,21.23,1.62,131.9,2.64,,12.96,0.0,,5.82,,SE,28.57,101906.6
WBB,08/15/2015 00:00 MDT,85418.0,30.1,22.72,1.42,215.9,3.72,,12.96,0.0,,6.58,,SW,28.42,101926.88
WBB,08/15/2015 00:05 MDT,85463.0,28.91,27.0,4.3,287.6,7.94,,12.96,0.0,,8.07,,WNW,27.64,101980.58
WBB,08/15/2015 00:10 MDT,85467.0,28.09,28.43,1.82,309.1,4.7,,12.93,0.0,,8.12,,NW,27.09,101985.35
WBB,08/15/2015 00:15 MDT,85452.0,28.08,28.14,1.51,48.86,2.74,,12.96,0.0,,7.96,,NE,27.07,101967.45
WBB,08/15/2015 00:20 MDT,85464.0,28.28,28.22,1.3,98.7,2.45,,12.88,0.0,,8.17,,E,27.22,101981.77
WBB,08/15/2015 00:25 MDT,85485.0,28.15,28.84,1.3,174.9,2.64,,12.97,0.0,,8.38,,S,27.15,102006.83
WBB,08/15/2015 00:30 MDT,85477.0,28.28,27.57,2.0,145.6,3.04,,12.96,0.0,,7.83,,SE,27.19,101997.28
WBB,08/15/2015 00:35 MDT,85485.0,28.24,27.97,2.68,110.7,4.8,,12.97,0.0,,8.01,,ESE,27.18,102006.83
WBB,08/15/2015 00:40 MDT,85504.0,27.64,29.21,1.81,146.7,2.94,,12.9,0.0,,8.12,,SSE,26.81,102029.5
WBB,08/15/2015 00:45 MDT,85517.0,27.52,29.27,1.09,194.9,1.76,,12.97,0.0,,8.05,,SSW,26.73,102045.01
WBB,08/15/2015 00:50 MDT,85528.0,27.39,30.11,1.31,175.4,1.86,,12.97,0.0,,8.35,,S,26.68,102058.14
WBB,08/15/2015 00:55 MDT,85525.0,27.29,29.44,1.92,109.0,2.45,,12.9,0.0,,7.93,,ESE,26.58,102054.56
WBB,08/15/2015 01:00 MDT,85539.0,27.14,31.42,1.67,161.2,3.33,,12.97,0.0,,8.76,,SSE,26.57,102071.27
WBB,08/15/2015 01:05 MDT,85545.0,26.44,33.16,2.26,159.7,3.43,,12.9,0.0,,8.94,,SSE,,102078.43
WBB,08/15/2015 01:10 MDT,85546.0,26.04,33.58,2.65,136.8,3.63,,12.91,0.0,,8.77,,SE,,102079.62
WBB,08/15/2015 01:15 MDT,85554.0,25.71,35.57,1.63,147.3,3.53,,12.98,0.0,,9.33,,SSE,,102089.17
WBB,08/15/2015 01:20 MDT,85551.0,25.61,35.99,1.75,75.38,3.13,,12.98,0.0,,9.42,,ENE,,102085.59
WBB,08/15/2015 01:25 MDT,85549.0,25.79,35.42,2.92,89.8,3.72,,12.98,0.0,,9.34,,E,,102083.2
WBB,08/15/2015 01:30 MDT,85546.0,25.82,35.66,4.18,91.0,4.7,,12.99,0.0,,9.47,,E,,102079.62
WBB,08/15/2015 01:35 MDT,85554.0,25.68,36.41,3.66,96.8,4.6,,12.99,0.0,,9.65,,E,,102089.17
WBB,08/15/2015 01:40 MDT,85580.0,25.44,37.67,2.48,141.0,4.6,,12.92,0.0,,9.94,,SE,,102120.19
WBB,08/15/2015 01:45 MDT,85596.0,25.23,40.02,2.06,175.1,2.64,,13.0,0.0,,10.66,,S,,102139.28
WBB,08/15/2015 01:50 MDT,85583.0,25.05,41.17,2.4,135.0,3.82,,12.93,0.0,,10.92,,SE,,102123.77
WBB,08/15/2015 01:55 MDT,85579.0,24.95,41.93,2.82,126.1,3.82,,13.0,0.0,,11.11,,SE,,102119.0
WBB,08/15/2015 02:00 MDT,85578.0,24.89,41.45,3.42,97.3,4.7,,13.0,0.0,,10.88,,E,,102117.8
